Date,Score,Win,Type,Team1,Team2,OT,Team1_Score,Team2_Score,Avg_Win_Ratio,Similarity_Score
2023-12-25,Loss113 -119,0,0,1610612755,1610612748,0,113.0,119.0,0.5371428571428571,0.9032258064516129
2023-12-27,Win112- 92,1,0,1610612755,1610612753,0,112.0,92.0,0.5371428571428571,0.6774193548387097
2023-12-29,Win131- 127,1,0,1610612755,1610612745,0,131.0,127.0,0.5371428571428571,0.935483870967742
2023-12-30,Loss92 -105,0,0,1610612755,1610612741,0,92.0,105.0,0.5371428571428571,0.7903225806451613
2024-01-02,Win110- 97,1,0,1610612755,1610612741,0,110.0,97.0,0.5371428571428571,0.7903225806451613
2024-01-05,Loss92 -128,0,0,1610612755,1610612752,0,92.0,128.0,0.5371428571428571,0.4193548387096774
2024-01-06,Loss109 -120,0,0,1610612755,1610612762,0,109.0,120.0,0.5371428571428571,0.8225806451612903
2024-01-10,Loss132 -139,0,0,1610612755,1610612737,1,132.0,139.0,0.5371428571428571,0.8870967741935484
2024-01-12,Win112- 93,1,0,1610612755,1610612758,0,112.0,93.0,0.5371428571428571,0.6935483870967742
2024-01-15,Win124- 115,1,0,1610612755,1610612745,0,124.0,115.0,0.5371428571428571,0.8548387096774194
2024-01-16,Win126- 121,1,0,1610612755,1610612743,0,126.0,121.0,0.5371428571428571,0.9193548387096774
2024-01-19,Win124- 109,1,0,1610612755,1610612753,0,124.0,109.0,0.5371428571428571,0.7580645161290323
2024-01-20,Win97- 89,1,0,1610612755,1610612766,0,97.0,89.0,0.5371428571428571,0.8709677419354839
2024-01-22,Win133- 123,1,0,1610612755,1610612759,0,133.0,123.0,0.5371428571428571,0.8387096774193549
2024-01-25,Loss122 -134,0,0,1610612755,1610612754,0,122.0,134.0,0.5371428571428571,0.8064516129032258
2024-01-27,Loss105 -111,0,0,1610612755,1610612743,0,105.0,111.0,0.5371428571428571,0.9032258064516129
2024-01-29,Loss104 -130,0,0,1610612755,1610612757,0,104.0,130.0,0.5371428571428571,0.5806451612903225
2024-01-30,Loss107 -119,0,0,1610612755,1610612744,0,107.0,119.0,0.5371428571428571,0.8064516129032258
2024-02-01,Win127- 124,1,0,1610612755,1610612762,0,127.0,124.0,0.5371428571428571,0.9516129032258065
2024-02-03,Loss121 -136,0,0,1610612755,1610612751,0,121.0,136.0,0.5371428571428571,0.7580645161290323
2024-02-05,Loss102 -118,0,0,1610612755,1610612742,0,102.0,118.0,0.5371428571428571,0.7419354838709677
2024-02-07,Loss104 -127,0,0,1610612755,1610612744,0,104.0,127.0,0.5371428571428571,0.6290322580645161
2024-02-09,Loss121 -127,0,0,1610612755,1610612737,0,121.0,127.0,0.5371428571428571,0.9032258064516129
2024-02-10,Win119- 113,1,0,1610612755,1610612764,0,119.0,113.0,0.5371428571428571,0.9032258064516129
2024-02-12,Win123- 121,1,0,1610612755,1610612739,0,123.0,121.0,0.5371428571428571,0.967741935483871
2024-02-14,Loss104 -109,0,0,1610612755,1610612748,0,104.0,109.0,0.5371428571428571,0.9193548387096774
2024-02-22,Loss96 -110,0,0,1610612755,1610612752,0,96.0,110.0,0.5371428571428571,0.7741935483870968
2024-02-23,Win104- 97,1,0,1610612755,1610612739,0,104.0,97.0,0.5371428571428571,0.8870967741935484
2024-02-25,Loss98 -119,0,0,1610612755,1610612749,0,98.0,119.0,0.5371428571428571,0.6612903225806452
2024-02-27,,0,0,1610612755,1610612738,0,0.0,0.0,0.5371428571428571,1.0
2024-03-01,,0,0,1610612755,1610612766,0,0.0,0.0,0.5371428571428571,1.0
2024-03-03,,0,0,1610612755,1610612742,0,0.0,0.0,0.5371428571428571,1.0
2024-03-05,,0,0,1610612755,1610612751,0,0.0,0.0,0.5371428571428571,1.0
2024-03-06,,0,0,1610612755,1610612763,0,0.0,0.0,0.5371428571428571,1.0
2024-03-08,,0,0,1610612755,1610612740,0,0.0,0.0,0.5371428571428571,1.0
2024-03-10,,0,0,1610612755,1610612752,0,0.0,0.0,0.5371428571428571,1.0
2024-03-12,,0,0,1610612755,1610612752,0,0.0,0.0,0.5371428571428571,1.0
2024-03-14,,0,0,1610612755,1610612749,0,0.0,0.0,0.5371428571428571,1.0
2024-03-16,,0,0,1610612755,1610612766,0,0.0,0.0,0.5371428571428571,1.0
2024-03-18,,0,0,1610612755,1610612748,0,0.0,0.0,0.5371428571428571,1.0
2024-03-20,,0,0,1610612755,1610612756,0,0.0,0.0,0.5371428571428571,1.0
2024-03-22,,0,0,1610612755,1610612747,0,0.0,0.0,0.5371428571428571,1.0
2024-03-24,,0,0,1610612755,1610612746,0,0.0,0.0,0.5371428571428571,1.0
2024-03-25,,0,0,1610612755,1610612758,0,0.0,0.0,0.5371428571428571,1.0
2024-03-27,,0,0,1610612755,1610612746,0,0.0,0.0,0.5371428571428571,1.0
2024-03-29,,0,0,1610612755,1610612739,0,0.0,0.0,0.5371428571428571,1.0
2024-03-31,,0,0,1610612755,1610612761,0,0.0,0.0,0.5371428571428571,1.0
2024-04-02,,0,0,1610612755,1610612760,0,0.0,0.0,0.5371428571428571,1.0
2024-04-04,,0,0,1610612755,1610612748,0,0.0,0.0,0.5371428571428571,1.0
2024-04-06,,0,0,1610612755,1610612763,0,0.0,0.0,0.5371428571428571,1.0
2024-04-07,,0,0,1610612755,1610612759,0,0.0,0.0,0.5371428571428571,1.0
2024-04-09,,0,0,1610612755,1610612765,0,0.0,0.0,0.5371428571428571,1.0
2024-04-12,,0,0,1610612755,1610612753,0,0.0,0.0,0.5371428571428571,1.0
2024-04-14,,0,0,1610612755,1610612751,0,0.0,0.0,0.5371428571428571,1.0
2022-10-19,Win107- 105,1,0,1610612756,1610612742,0,107.0,105.0,0.4857142857142857,0.967741935483871
2022-10-21,Loss111 -113,0,0,1610612756,1610612757,1,111.0,113.0,0.4857142857142857,0.967741935483871
2022-10-23,Win112- 95,1,1,1610612756,1610612746,0,112.0,95.0,0.4857142857142857,0.7258064516129032
2022-10-25,Win134- 105,1,1,1610612756,1610612744,0,134.0,105.0,0.4857142857142857,0.532258064516129
2022-10-28,Win124- 111,1,0,1610612756,1610612740,0,124.0,111.0,0.4857142857142857,0.7903225806451613
2022-10-30,Win124- 109,1,0,1610612756,1610612745,0,124.0,109.0,0.4857142857142857,0.7580645161290323
2022-11-01,Win116- 107,1,1,1610612756,1610612750,0,116.0,107.0,0.4857142857142857,0.8548387096774194
2022-11-04,Loss106 -108,0,0,1610612756,1610612757,0,106.0,108.0,0.4857142857142857,0.967741935483871
2022-11-05,Win102- 82,1,0,1610612756,1610612757,0,102.0,82.0,0.4857142857142857,0.6774193548387097
2022-11-07,Loss88 -100,0,1,1610612756,1610612755,0,88.0,100.0,0.4857142857142857,0.8064516129032258
2022-11-09,Win129- 117,1,1,1610612756,1610612750,0,129.0,117.0,0.4857142857142857,0.8064516129032258
2022-11-11,Loss97 -114,0,0,1610612756,1610612753,0,97.0,114.0,0.4857142857142857,0.7258064516129032
2022-11-14,Loss112 -113,0,1,1610612756,1610612748,0,112.0,113.0,0.4857142857142857,0.9838709677419355
2022-11-16,Win130- 119,1,1,1610612756,1610612744,0,130.0,119.0,0.4857142857142857,0.8225806451612903
2022-11-18,Loss133 -134,0,0,1610612756,1610612762,0,133.0,134.0,0.4857142857142857,0.9838709677419355
2022-11-20,Win116- 95,1,1,1610612756,1610612752,0,116.0,95.0,0.4857142857142857,0.6612903225806452
2022-11-22,Win115- 105,1,1,1610612756,1610612747,0,115.0,105.0,0.4857142857142857,0.8387096774193549
2022-11-25,Win108- 102,1,0,1610612756,1610612765,0,108.0,102.0,0.4857142857142857,0.9032258064516129
2022-11-26,Win113- 112,1,0,1610612756,1610612762,0,113.0,112.0,0.4857142857142857,0.9838709677419355
2022-11-28,Win122- 117,1,1,1610612756,1610612758,0,122.0,117.0,0.4857142857142857,0.9193548387096774
2022-11-30,Win132- 113,1,0,1610612756,1610612741,0,132.0,113.0,0.4857142857142857,0.6935483870967742
2022-12-02,Loss121 -122,0,0,1610612756,1610612745,0,121.0,122.0,0.4857142857142857,0.9838709677419355
2022-12-04,Win133- 95,1,0,1610612756,1610612759,0,133.0,95.0,0.4857142857142857,0.3870967741935484
2022-12-05,Loss111 -130,0,0,1610612756,1610612742,0,111.0,130.0,0.4857142857142857,0.6935483870967742
2022-12-07,Loss98 -125,0,1,1610612756,1610612738,0,98.0,125.0,0.4857142857142857,0.564516129032258
2022-12-09,Loss117 -128,0,0,1610612756,1610612740,0,117.0,128.0,0.4857142857142857,0.8225806451612903
2022-12-11,Loss124 -129,0,0,1610612756,1610612740,1,124.0,129.0,0.4857142857142857,0.9193548387096774
2022-12-13,Loss97 -111,0,0,1610612756,1610612745,0,97.0,111.0,0.4857142857142857,0.7741935483870968
2022-12-15,Win111- 95,1,1,1610612756,1610612746,0,111.0,95.0,0.4857142857142857,0.7419354838709677
2022-12-17,Win118- 114,1,0,1610612756,1610612740,0,118.0,114.0,0.4857142857142857,0.935483870967742
2022-12-19,Win130- 104,1,1,1610612756,1610612747,0,130.0,104.0,0.4857142857142857,0.5806451612903225
2022-12-20,Loss110 -113,0,0,1610612756,1610612764,0,110.0,113.0,0.4857142857142857,0.9516129032258065
2022-12-23,Loss100 -125,0,1,1610612756,1610612763,0,100.0,125.0,0.4857142857142857,0.5967741935483871
2022-12-25,Loss125 -128,0,1,1610612756,1610612743,1,125.0,128.0,0.4857142857142857,0.9516129032258065
2022-12-27,Win125- 108,1,1,1610612756,1610612763,0,125.0,108.0,0.4857142857142857,0.7258064516129032
2022-12-28,Loss102 -127,0,0,1610612756,1610612764,0,102.0,127.0,0.4857142857142857,0.5967741935483871
2022-12-30,Loss104 -113,0,0,1610612756,1610612761,0,104.0,113.0,0.4857142857142857,0.8548387096774194
2023-01-02,Loss83 -102,0,1,1610612756,1610612752,0,83.0,102.0,0.4857142857142857,0.6935483870967742
2023-01-04,Loss88 -90,0,1,1610612756,1610612739,0,88.0,90.0,0.4857142857142857,0.967741935483871
2023-01-06,Loss96 -104,0,1,1610612756,1610612748,0,96.0,104.0,0.4857142857142857,0.8709677419354839
2023-01-08,Loss98 -112,0,1,1610612756,1610612739,0,98.0,112.0,0.4857142857142857,0.7741935483870968
2023-01-10,Win125- 113,1,1,1610612756,1610612744,0,125.0,113.0,0.4857142857142857,0.8064516129032258
2023-01-11,Loss97 -126,0,1,1610612756,1610612743,0,97.0,126.0,0.4857142857142857,0.532258064516129
2023-01-13,Loss116 -121,0,1,1610612756,1610612750,0,116.0,121.0,0.4857142857142857,0.9193548387096774
2023-01-16,Loss106 -136,0,1,1610612756,1610612763,0,106.0,136.0,0.4857142857142857,0.5161290322580645
2023-01-19,Win117- 112,1,1,1610612756,1610612751,0,117.0,112.0,0.4857142857142857,0.9193548387096774
2023-01-21,Win112- 107,1,0,1610612756,1610612754,0,112.0,107.0,0.4857142857142857,0.9193548387096774
2023-01-22,Win112- 110,1,1,1610612756,1610612763,0,112.0,110.0,0.4857142857142857,0.967741935483871
2023-01-24,Win128- 97,1,0,1610612756,1610612766,0,128.0,97.0,0.4857142857142857,0.5
2023-01-26,Loss95 -99,0,0,1610612756,1610612742,0,95.0,99.0,0.4857142857142857,0.935483870967742
2023-01-28,Win128- 118,1,0,1610612756,1610612759,1,128.0,118.0,0.4857142857142857,0.8387096774193549
2023-01-30,Win114- 106,1,0,1610612756,1610612761,0,114.0,106.0,0.4857142857142857,0.8709677419354839
2023-02-01,Loss100 -132,0,1,1610612756,1610612737,0,100.0,132.0,0.4857142857142857,0.4838709677419355
2023-02-03,Win106- 94,1,1,1610612756,1610612738,0,106.0,94.0,0.4857142857142857,0.8064516129032258
2023-02-04,Win116- 100,1,0,1610612756,1610612765,0,116.0,100.0,0.4857142857142857,0.7419354838709677
2023-02-07,Win116- 112,1,1,1610612756,1610612751,0,116.0,112.0,0.4857142857142857,0.935483870967742
2023-02-09,Loss107 -116,0,1,1610612756,1610612737,0,107.0,116.0,0.4857142857142857,0.8548387096774194
2023-02-10,Win117- 104,1,0,1610612756,1610612754,0,117.0,104.0,0.4857142857142857,0.7903225806451613
2023-02-14,Win120- 109,1,1,1610612756,1610612758,0,120.0,109.0,0.4857142857142857,0.8225806451612903
2023-02-16,Loss107 -116,0,1,1610612756,1610612746,0,107.0,116.0,0.4857142857142857,0.8548387096774194
2023-02-24,Win124- 115,1,0,1610612756,1610612760,0,124.0,115.0,0.4857142857142857,0.8548387096774194
2023-02-26,Loss101 -104,0,1,1610612756,1610612749,0,101.0,104.0,0.4857142857142857,0.9516129032258065
2023-03-01,Win105- 91,1,0,1610612756,1610612766,0,105.0,91.0,0.4857142857142857,0.7741935483870968
2023-03-03,Win125- 104,1,0,1610612756,1610612741,0,125.0,104.0,0.4857142857142857,0.6612903225806452
2023-03-05,Win130- 126,1,0,1610612756,1610612742,0,130.0,126.0,0.4857142857142857,0.935483870967742
2023-03-08,Win132- 101,1,0,1610612756,1610612760,0,132.0,101.0,0.4857142857142857,0.5
2023-03-11,Loss119 -128,0,1,1610612756,1610612758,0,119.0,128.0,0.4857142857142857,0.8548387096774194
2023-03-13,Loss112 -123,0,1,1610612756,1610612744,0,112.0,123.0,0.4857142857142857,0.8225806451612903
2023-03-14,Loss104 -116,0,1,1610612756,1610612749,0,104.0,116.0,0.4857142857142857,0.8064516129032258
2023-03-16,Win116- 113,1,0,1610612756,1610612753,0,116.0,113.0,0.4857142857142857,0.9516129032258065
2023-03-19,Loss120 -124,0,0,1610612756,1610612760,0,120.0,124.0,0.4857142857142857,0.935483870967742
2023-03-22,Loss111 -122,0,1,1610612756,1610612747,0,111.0,122.0,0.4857142857142857,0.8225806451612903
2023-03-24,Loss127 -135,0,1,1610612756,1610612758,0,127.0,135.0,0.4857142857142857,0.8709677419354839
2023-03-25,Win125- 105,1,1,1610612756,1610612755,0,125.0,105.0,0.4857142857142857,0.6774193548387097
2023-03-27,Win117- 103,1,0,1610612756,1610612762,0,117.0,103.0,0.4857142857142857,0.7741935483870968
2023-03-29,Win107- 100,1,1,1610612756,1610612750,0,107.0,100.0,0.4857142857142857,0.8870967741935484
2023-03-31,Win100- 93,1,1,1610612756,1610612743,0,100.0,93.0,0.4857142857142857,0.8870967741935484
2023-04-02,Win128- 118,1,0,1610612756,1610612760,0,128.0,118.0,0.4857142857142857,0.8387096774193549
2023-04-04,Win115- 94,1,0,1610612756,1610612759,0,115.0,94.0,0.4857142857142857,0.6612903225806452
2023-04-06,Win119- 115,1,1,1610612756,1610612743,0,119.0,115.0,0.4857142857142857,0.935483870967742
2023-04-07,Loss107 -121,0,1,1610612756,1610612747,0,107.0,121.0,0.4857142857142857,0.7741935483870968
2023-04-09,Loss114 -119,0,1,1610612756,1610612746,0,114.0,119.0,0.4857142857142857,0.9193548387096774
2023-04-16,Loss110 -115,0,0,1610612756,1610612746,0,110.0,115.0,0.4857142857142857,0.9193548387096774
2023-04-18,Win123- 109,1,0,1610612756,1610612746,0,123.0,109.0,0.4857142857142857,0.7741935483870968
2023-04-20,Win129- 124,1,0,1610612756,1610612746,0,129.0,124.0,0.4857142857142857,0.9193548387096774
2023-04-22,Win112- 100,1,0,1610612756,1610612746,0,112.0,100.0,0.4857142857142857,0.8064516129032258
2023-04-25,Win136- 130,1,0,1610612756,1610612746,0,136.0,130.0,0.4857142857142857,0.9032258064516129
2023-04-29,Loss107 -125,0,0,1610612756,1610612743,0,107.0,125.0,0.4857142857142857,0.7096774193548387
2023-05-01,Loss87 -97,0,0,1610612756,1610612743,0,87.0,97.0,0.4857142857142857,0.8387096774193549
2023-05-05,Win121- 114,1,0,1610612756,1610612743,0,121.0,114.0,0.4857142857142857,0.8870967741935484
2023-05-07,Win129- 124,1,0,1610612756,1610612743,0,129.0,124.0,0.4857142857142857,0.9193548387096774
2023-05-09,Loss102 -118,0,0,1610612756,1610612743,0,102.0,118.0,0.4857142857142857,0.7419354838709677
2023-05-11,Loss100 -125,0,0,1610612756,1610612743,0,100.0,125.0,0.4857142857142857,0.5967741935483871
2023-10-24,Win108- 104,1,0,1610612756,1610612744,0,108.0,104.0,0.4857142857142857,0.935483870967742
2023-10-26,Loss95 -100,0,0,1610612756,1610612747,0,95.0,100.0,0.4857142857142857,0.9193548387096774
2023-10-28,Win126- 104,1,0,1610612756,1610612762,0,126.0,104.0,0.4857142857142857,0.6451612903225806
2023-10-31,Loss114 -115,0,0,1610612756,1610612759,0,114.0,115.0,0.4857142857142857,0.9838709677419355
2023-11-02,Loss121 -132,0,0,1610612756,1610612759,0,121.0,132.0,0.4857142857142857,0.8225806451612903
2023-11-04,Loss100 -112,0,0,1610612756,1610612755,0,100.0,112.0,0.4857142857142857,0.8064516129032258
2023-11-05,Win120- 106,1,0,1610612756,1610612765,0,120.0,106.0,0.4857142857142857,0.7741935483870968
2023-11-08,Win116- 115,1,0,1610612756,1610612741,1,116.0,115.0,0.4857142857142857,0.9838709677419355
2023-11-10,Loss119 -122,0,0,1610612756,1610612747,0,119.0,122.0,0.4857142857142857,0.9516129032258065
2023-11-12,Loss99 -111,0,0,1610612756,1610612760,0,99.0,111.0,0.4857142857142857,0.8064516129032258
2023-11-15,Win133- 115,1,0,1610612756,1610612750,0,133.0,115.0,0.4857142857142857,0.7096774193548387
2023-11-17,Win131- 128,1,0,1610612756,1610612762,0,131.0,128.0,0.4857142857142857,0.9516129032258065
2023-11-19,Win140- 137,1,0,1610612756,1610612762,1,140.0,137.0,0.4857142857142857,0.9516129032258065
2023-11-21,Win120- 107,1,0,1610612756,1610612757,0,120.0,107.0,0.4857142857142857,0.7903225806451613
2023-11-22,Win123- 115,1,0,1610612756,1610612744,0,123.0,115.0,0.4857142857142857,0.8709677419354839
2023-11-24,Win110- 89,1,0,1610612756,1610612763,0,110.0,89.0,0.4857142857142857,0.6612903225806452
2023-11-26,Win116- 113,1,0,1610612756,1610612752,0,116.0,113.0,0.4857142857142857,0.9516129032258065
2023-11-29,Loss105 -112,0,0,1610612756,1610612761,0,105.0,112.0,0.4857142857142857,0.8870967741935484
2023-12-01,Loss111 -119,0,0,1610612756,1610612743,0,111.0,119.0,0.4857142857142857,0.8709677419354839
2023-12-02,Win116- 109,1,0,1610612756,1610612763,0,116.0,109.0,0.4857142857142857,0.8870967741935484
2023-12-05,Loss103 -106,0,0,1610612756,1610612747,0,103.0,106.0,0.4857142857142857,0.9516129032258065
2023-12-08,Loss106 -114,0,0,1610612756,1610612758,0,106.0,114.0,0.4857142857142857,0.8709677419354839
2023-12-12,Win119- 116,1,0,1610612756,1610612744,0,119.0,116.0,0.4857142857142857,0.9516129032258065
2023-12-13,Loss112 -116,0,0,1610612756,1610612751,0,112.0,116.0,0.4857142857142857,0.935483870967742
2023-12-15,Loss122 -139,0,0,1610612756,1610612752,0,122.0,139.0,0.4857142857142857,0.7258064516129032
2023-12-17,Win112- 108,1,0,1610612756,1610612764,0,112.0,108.0,0.4857142857142857,0.935483870967742
2023-12-19,Loss104 -109,0,0,1610612756,1610612757,0,104.0,109.0,0.4857142857142857,0.9193548387096774
2023-12-22,Loss105 -120,0,0,1610612756,1610612758,0,105.0,120.0,0.4857142857142857,0.7580645161290323
2023-12-25,Loss114 -128,0,0,1610612756,1610612742,0,114.0,128.0,0.4857142857142857,0.7741935483870968
2023-12-27,Win129- 113,1,0,1610612756,1610612745,0,129.0,113.0,0.4857142857142857,0.7419354838709677
2023-12-29,Win133- 119,1,0,1610612756,1610612766,0,133.0,119.0,0.4857142857142857,0.7741935483870968
2023-12-31,Win112- 107,1,0,1610612756,1610612753,0,112.0,107.0,0.4857142857142857,0.9193548387096774
2024-01-01,Win109- 88,1,0,1610612756,1610612757,0,109.0,88.0,0.4857142857142857,0.6612903225806452
2024-01-03,Loss122 -131,0,0,1610612756,1610612746,0,122.0,131.0,0.4857142857142857,0.8548387096774194
2024-01-05,Win113- 97,1,0,1610612756,1610612748,0,113.0,97.0,0.4857142857142857,0.7419354838709677
2024-01-07,Loss115 -121,0,0,1610612756,1610612763,0,115.0,121.0,0.4857142857142857,0.9032258064516129
2024-01-08,Loss111 -138,0,0,1610612756,1610612746,0,111.0,138.0,0.4857142857142857,0.564516129032258
2024-01-11,Win127- 109,1,0,1610612756,1610612747,0,127.0,109.0,0.4857142857142857,0.7096774193548387
2024-01-14,Win127- 116,1,0,1610612756,1610612757,0,127.0,116.0,0.4857142857142857,0.8225806451612903
2024-01-16,Win119- 117,1,0,1610612756,1610612758,0,119.0,117.0,0.4857142857142857,0.967741935483871
2024-01-19,Win123- 109,1,0,1610612756,1610612740,0,123.0,109.0,0.4857142857142857,0.7741935483870968
2024-01-21,Win117- 110,1,0,1610612756,1610612754,0,117.0,110.0,0.4857142857142857,0.8870967741935484
2024-01-22,Win115- 113,1,0,1610612756,1610612741,0,115.0,113.0,0.4857142857142857,0.967741935483871
2024-01-24,Win132- 109,1,0,1610612756,1610612742,0,132.0,109.0,0.4857142857142857,0.6290322580645161
2024-01-26,Loss131 -133,0,0,1610612756,1610612754,0,131.0,133.0,0.4857142857142857,0.967741935483871
2024-01-28,Loss98 -113,0,0,1610612756,1610612753,0,98.0,113.0,0.4857142857142857,0.7580645161290323
2024-01-29,Win118- 105,1,0,1610612756,1610612748,0,118.0,105.0,0.4857142857142857,0.7903225806451613
2024-01-31,Win136- 120,1,0,1610612756,1610612751,0,136.0,120.0,0.4857142857142857,0.7419354838709677
2024-02-02,Loss120 -129,0,0,1610612756,1610612737,0,120.0,129.0,0.4857142857142857,0.8548387096774194
2024-02-04,Win140- 112,1,0,1610612756,1610612764,0,140.0,112.0,0.4857142857142857,0.5483870967741935
2024-02-06,Win114- 106,1,0,1610612756,1610612749,0,114.0,106.0,0.4857142857142857,0.8709677419354839
2024-02-08,Win129- 115,1,0,1610612756,1610612762,0,129.0,115.0,0.4857142857142857,0.7741935483870968
2024-02-10,Loss112 -113,0,0,1610612756,1610612744,0,112.0,113.0,0.4857142857142857,0.9838709677419355
2024-02-13,Win130- 125,1,0,1610612756,1610612758,0,130.0,125.0,0.4857142857142857,0.9193548387096774
2024-02-14,Win116- 100,1,0,1610612756,1610612765,0,116.0,100.0,0.4857142857142857,0.7419354838709677
2024-02-22,Loss113 -123,0,0,1610612756,1610612742,0,113.0,123.0,0.4857142857142857,0.8387096774193549
2024-02-23,Loss110 -114,0,0,1610612756,1610612745,0,110.0,114.0,0.4857142857142857,0.935483870967742
2024-02-25,Win123- 113,1,0,1610612756,1610612747,0,123.0,113.0,0.4857142857142857,0.8387096774193549
2024-02-29,,0,0,1610612756,1610612745,0,0.0,0.0,0.4857142857142857,1.0
2024-03-02,,0,0,1610612756,1610612745,0,0.0,0.0,0.4857142857142857,1.0
2024-03-03,,0,0,1610612756,1610612760,0,0.0,0.0,0.4857142857142857,1.0
2024-03-05,,0,0,1610612756,1610612743,0,0.0,0.0,0.4857142857142857,1.0
2024-03-07,,0,0,1610612756,1610612761,0,0.0,0.0,0.4857142857142857,1.0
2024-03-09,,0,0,1610612756,1610612738,0,0.0,0.0,0.4857142857142857,1.0
2024-03-11,,0,0,1610612756,1610612739,0,0.0,0.0,0.4857142857142857,1.0
2024-03-14,,0,0,1610612756,1610612738,0,0.0,0.0,0.4857142857142857,1.0
2024-03-15,,0,0,1610612756,1610612766,0,0.0,0.0,0.4857142857142857,1.0
2024-03-17,,0,0,1610612756,1610612749,0,0.0,0.0,0.4857142857142857,1.0
2024-03-20,,0,0,1610612756,1610612755,0,0.0,0.0,0.4857142857142857,1.0
2024-03-21,,0,0,1610612756,1610612737,0,0.0,0.0,0.4857142857142857,1.0
2024-03-23,,0,0,1610612756,1610612759,0,0.0,0.0,0.4857142857142857,1.0
2024-03-25,,0,0,1610612756,1610612759,0,0.0,0.0,0.4857142857142857,1.0
2024-03-27,,0,0,1610612756,1610612743,0,0.0,0.0,0.4857142857142857,1.0
2024-03-29,,0,0,1610612756,1610612760,0,0.0,0.0,0.4857142857142857,1.0
2024-04-01,,0,0,1610612756,1610612740,0,0.0,0.0,0.4857142857142857,1.0
2024-04-03,,0,0,1610612756,1610612739,0,0.0,0.0,0.4857142857142857,1.0
2024-04-05,,0,0,1610612756,1610612750,0,0.0,0.0,0.4857142857142857,1.0
2024-04-07,,0,0,1610612756,1610612740,0,0.0,0.0,0.4857142857142857,1.0
2024-04-09,,0,0,1610612756,1610612746,0,0.0,0.0,0.4857142857142857,1.0
2024-04-10,,0,0,1610612756,1610612746,0,0.0,0.0,0.4857142857142857,1.0
2024-04-12,,0,0,1610612756,1610612758,0,0.0,0.0,0.4857142857142857,1.0
2024-04-14,,0,0,1610612756,1610612750,0,0.0,0.0,0.4857142857142857,1.0
2022-10-19,Win115- 108,1,1,1610612757,1610612758,0,115.0,108.0,0.2926829268292683,0.8870967741935484
2022-10-21,Win113- 111,1,1,1610612757,1610612756,1,113.0,111.0,0.2926829268292683,0.967741935483871
2022-10-23,Win106- 104,1,1,1610612757,1610612747,0,106.0,104.0,0.2926829268292683,0.967741935483871
2022-10-24,Win135- 110,1,1,1610612757,1610612743,0,135.0,110.0,0.2926829268292683,0.5967741935483871
2022-10-26,Loss98 -119,0,1,1610612757,1610612748,0,98.0,119.0,0.2926829268292683,0.6612903225806452
2022-10-28,Win125- 111,1,0,1610612757,1610612745,0,125.0,111.0,0.2926829268292683,0.7741935483870968
2022-11-02,Loss106 -111,0,1,1610612757,1610612763,0,106.0,111.0,0.2926829268292683,0.9193548387096774
2022-11-04,Win108- 106,1,1,1610612757,1610612756,0,108.0,106.0,0.2926829268292683,0.967741935483871
2022-11-05,Loss82 -102,0,1,1610612757,1610612756,0,82.0,102.0,0.2926829268292683,0.6774193548387097
2022-11-07,Win110- 107,1,1,1610612757,1610612748,0,110.0,107.0,0.2926829268292683,0.9516129032258065
2022-11-09,Win105- 95,1,0,1610612757,1610612766,0,105.0,95.0,0.2926829268292683,0.8387096774193549
2022-11-10,Win106- 95,1,0,1610612757,1610612740,0,106.0,95.0,0.2926829268292683,0.8225806451612903
2022-11-12,Loss112 -117,0,0,1610612757,1610612742,0,112.0,117.0,0.2926829268292683,0.9193548387096774
2022-11-15,Win117- 110,1,0,1610612757,1610612759,0,117.0,110.0,0.2926829268292683,0.8870967741935484
2022-11-17,Loss107 -109,0,1,1610612757,1610612751,0,107.0,109.0,0.2926829268292683,0.967741935483871
2022-11-19,Loss113 -118,0,0,1610612757,1610612762,0,113.0,118.0,0.2926829268292683,0.9193548387096774
2022-11-21,Loss111 -119,0,1,1610612757,1610612749,0,111.0,119.0,0.2926829268292683,0.8709677419354839
2022-11-23,Loss96 -114,0,1,1610612757,1610612739,0,96.0,114.0,0.2926829268292683,0.7096774193548387
2022-11-25,Win132- 129,1,1,1610612757,1610612752,1,132.0,129.0,0.2926829268292683,0.9516129032258065
2022-11-27,Loss97 -111,0,1,1610612757,1610612751,0,97.0,111.0,0.2926829268292683,0.7741935483870968
2022-11-29,Loss112 -118,0,1,1610612757,1610612746,0,112.0,118.0,0.2926829268292683,0.9032258064516129
2022-11-30,Loss109 -128,0,1,1610612757,1610612747,0,109.0,128.0,0.2926829268292683,0.6935483870967742
2022-12-03,Win116- 111,1,0,1610612757,1610612762,0,116.0,111.0,0.2926829268292683,0.9193548387096774
2022-12-04,Win116- 100,1,0,1610612757,1610612754,0,116.0,100.0,0.2926829268292683,0.7419354838709677
2022-12-08,Loss120 -121,0,1,1610612757,1610612743,0,120.0,121.0,0.2926829268292683,0.9838709677419355
2022-12-10,Win124- 118,1,1,1610612757,1610612750,0,124.0,118.0,0.2926829268292683,0.9032258064516129
2022-12-12,Win133- 112,1,1,1610612757,1610612750,0,133.0,112.0,0.2926829268292683,0.6612903225806452
2022-12-14,Win128- 112,1,0,1610612757,1610612759,0,128.0,112.0,0.2926829268292683,0.7419354838709677
